id,region,subregion,country,location,lat,lon,month,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,bleaching_duration,mortality_code,mortality,recovery_code,recovery,survey_type,survey_area,water_temperature,other_factors,remarks,source,reference_code,country_code
7223,Africa,Eastern Africa,Tanzania,"Site 4, BAWE, Zanzibar",-6.1484,39.1301,5,2010,2 m,2,Medium,,"Acropora sp., Coscinarea sp.,  Echinophyllia sp., Echinopora sp., Favia sp., Fungia sp., Galaxea astreata, Galaxea fascicularis, Goniopora, Hydnophora, Leptoria sp., Lobopyllia sp., Merulina sp., Montipora sp., Mycedium sp., Pavona sp., Pocillopora sp., Porites branching, Porites massive, Synarea sp.,",15.73%,,0,% live coral now dead - 0.77%,,,,,,,,"Observer USSI&MUHANDO
Report submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7224,Africa,Eastern Africa,Tanzania,"Site 1 & 2,  Changuu, Zanzibar",-6.1203,39.1654,5,2010,5 m,2,Medium,,"Acropora sp., Coscinarea sp., Echinophyllia sp., Echinopora sp., Fungia sp., Galaxea astreata, Galaxea fascicularis, Herpolitha, Hydnophora sp., Pavona sp., Physogyra sp., Platygyra sp., Plerogyra sp., Pocillopora sp., Porites branching, Porites massive, Seriatopora sp., Synarea sp.",27.94%,,0,% live coral now dead - 3.16%,,,,,,,,"Observer USSI & MUHANDO
Report submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7225,Africa,Eastern Africa,Tanzania,"Site 3, CHUMBE, Zanzibar",-6.2786,39.1782,5,2010,8 m,1,Low,,"Acanthastrea sp., Acropora sp., Astreopora sp., Diploastrea sp., Echinopora sp., Favia sp., Favites sp., Fungia sp., Galaxea astreata , Galaxea fascicularis, Gardinoseris sp., Goniastrea sp., Goniopora sp., Halomitra sp., Heliopora sp., Herpolitha sp., Hydnophora sp., Leptastrea sp., Leptoria sp., Leptoseris sp., Lobopyllia sp., Merulina sp., Montipora sp., Mycedium sp., Oxypora sp., Pachyseris sp., Pavona sp., Platygyra sp., Pocillopora sp., Porites branching, Porites massive, V sp., Symphyllia sp., Synarea sp., Turbinaria sp.",12.06%,,0,,,,,,,,,"Observer ; MUHANDO&EVANS
Report submitted by Dr. Christopher A. Muhando (muhando@ims.udsm.ac.tz), Institute of Marine Sciences (IMS).",,TZA
7226,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2005,0.5-4.5 m,-1,Severity Unknown,,"Porites sp, Acropora cytherea, A. formosa, A. intermedia, A. nobilis, M. foliosa, M. digitata and Pocillopora damicornis.",,,,,,"Depends on rainfall and winds, recovery began during June-July and completed in 1-4 months. Branching corals recovered faster than the massive corals; the fastest recovered coral size groups were 40 to 80 cm and 80 to160 cm.",,,"Range of temp : 26.5-33.5 Deg C, with high value : 31.0-33.5 Deg C",,"% of coral bleached - 14.6 %
The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0�C causes bleaching. High temperature during summer (April-June)","Report submitted by : Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7227,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2006,,-1,Severity Unknown,,"Porites sp, Acropora cytherea, A. formosa, A. intermedia, A. nobilis, M. foliosa, M. digitata and Pocillopora damicornis.",,,,,,"Depends on rainfall and winds, recovery began during June-July and completed in 1-4 months. Branching corals recovered faster than the massive corals; the fastest recovered coral size groups were 40 to 80 cm and 80 to160 cm.",,,,,"% bleached - 15.6 %
The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0�C causes bleaching.","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7228,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2007,0.5-4.5 m,-1,Severity Unknown,,"Porites sp, Acropora cytherea, A. formosa, A. intermedia, A. nobilis, M. foliosa, M. digitata and Pocillopora damicornis.",,,,,,"Depends on rainfall and winds, recovery began during June-July and completed in 1-4 months. Branching corals recovered faster than the massive corals; the fastest recovered coral size groups were 40 to 80 cm and 80 to160 cm.",,,"Range of temp -:26.5-33.5 Deg C, with high value 31.0-33.5 Deg C",,"Percent of coral bleached - 12.9%
The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0�C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7229,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2008,0.5-4.5 m,-1,Severity Unknown,,"Porites sp, Acropora cytherea, A. formosa, A. intermedia, A. nobilis, M. foliosa, M. digitata and Pocillopora damicornis.",,,,,,"Depends on rainfall and winds, recovery began during June-July and completed in 1-4 months. Branching corals recovered faster than the massive corals; the fastest recovered coral size groups were 40 to 80 cm and 80 to160 cm.",,,"Range of temp :  26.5-33.5 Deg C, with high value 31.0-33.5 Deg C",,"Percent of coral bleached : 10.5%
The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0�C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7230,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2009,0.5-4.5 m,-1,Severity Unknown,,"Porites sp, Acropora cytherea, A. formosa, A. intermedia, A. nobilis, M. foliosa, M. digitata and Pocillopora damicornis.",,,,,,"Depends on rainfall and winds, recovery began during June-July and completed in 1-4 months. Branching corals recovered faster than the massive corals; the fastest recovered coral size groups were 40 to 80 cm and 80 to160 cm.",,,"Range of temp - 26.5-33.5 Deg C, with high value 31.0-33.5 Deg C",,"Percentage of live coral bleached - 8.93%
The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0�C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7231,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp.,Platygyra sp., M. foiliosa, M. divaricata, Hydnopora sp.,  and  Favia sp.",,,,,,,,,32.2-33.2 Deg C,,Survey conducted on May to June 2010. Percentage of live coral bleached is 9.46%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7232,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,7,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp.,Platygyra sp., M. foiliosa, M. divaricata, Hydnopora sp.,  and  Favia sp.",,,,,,,,,32.8 deg C,,Percent of live coral bleached is 9.78%. The percentage of live coral bleached is the average of percentage of live coral bleached in 11 islands which  the survey was conducted. The coordinate is based on the locality name as the actual cordinates of the survey was not available from the report,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7233,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.241,79.236,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp.,Platygyra sp., M. foiliosa, M. divaricata, Hydnopora sp.,  and  Favia sp.",,,,,,,,,,,The survey was conducted between May and June 2010.  the percentage of live coral bleached is 10.5%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7234,Asia,South Asia,India,"Shingle, Mandapam group of Islands, GoM",9.24,79.209,10,2010,,-1,Severity Unknown,,,,,0,"Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata and Favia sp.
No info on species but coral mortality is observed only in adult clonies.",,,,,,,,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7235,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island, GoM",9.24,79.209,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp.,Platygyra sp., M. foiliosa, M. divaricata, Hydnopora sp.,  and  Favia sp.",,,,,,,,,,,The survey was conducted in May to  June- 2010. % live coral bleached is 11%.,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7237,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island",9.215,79.128,7,2010,,-1,Severity Unknown,,"Pocilipora damicornis, Acropora formosa, A. intermedia, A. nobilis, A. cytherea, Montipora digitata, favia sp., Goniastrea sp. And Favites sp.",,,,,,,,,,,Percentage of live coral bleached - 11%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7240,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island, GoM",9.24,79.209,10,2010,,-1,Severity Unknown,,,,,," Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata and Favia sp. �	It is to note that coral mortality was observed only in adult colonies and all recruits remain healthy.",,,,,,,No % data on coral bleaching.,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7241,Asia,South Asia,India,"Manoli, Mandapam Groups of Island",9.215,79.128,,2010,,-1,Severity Unknown,,,,,,,,,,,,,"Survey was conducted on May, June 2010. % of live coral bleaching is 10.5%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7242,Asia,South Asia,India,"Manoli, Mandapam Groups of Island",9.215,79.128,7,2010,,-1,Severity Unknown,,"Pocilipora damicornis, Acropora formosa, A. intermedia, A. nobilis, A. cytherea, Montipora digitata, favia sp., Goniastrea sp. And Favites sp.",,,,,,,,,,,% live coral bleaching is 10.9%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7243,Asia,South Asia,India,"Krusadai, Mandapam Groups of Island",9.215,79.128,10,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata and Favia sp.",,,11,"�	Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata and Favia sp. Coral mortality was observed only in adult colonies and all recruits remain healthy",,,,,,,No data on coral bleaching. Data only on % of dead coral,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7244,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,"Survey was conducted on May, June 2010.  Percentage of live coral bleaching is 7.6%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7246,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,7,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,Percentage of live coral bleaching is 7.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7247,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,10,2010,,-1,Severity Unknown,,,,,0,"�	Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata and Favia sp. Coral mortality was observed only in adult colonies and all recruits remain healthy",,,,,,,"No data on coral bleaching, data only on coral mortality.","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7248,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,7,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,% of live coral bleaching - 9.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7249,Asia,South Asia,India,"Mulli, Keezhakarai Group of Islands",9.186,79.128,10,2010,,-1,Severity Unknown,,,,,0,"�	Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp. and  Favia sp..coral mortality was observed only in adult colonies and all recruits remain healthy",,,,,,,"No data on coral bleaching, data only on coral mortality","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7250,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,"Survey was conducted on May, June 2010. % of live coral bleached - 9.4%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7251,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,7,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,% of live coral bleaching - 9.6%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7252,Asia,South Asia,India,"Appa, Keezhakarai Group of Islands",9.165,78.82,10,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp. and  Favia sp.",,,0,"�	Over 80% mortality was observed in branching corals like Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp. and  Favia sp. coral mortality was observed only in adult colonies and all recruits remain healthy",,,,,,,"No data on coral bleaching, data only on coral mortality","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7254,Asia,South Asia,India,"Valimunai, Keezhakarai Group of Islands",9.153,78.73,,2010,,-1,Severity Unknown,,"Pocilopora damicornis, Acropora formosa, A. intermedia, A.nobilis, A.cytherea, Montipora digitata, Echinopora sp., Goniastera sp., Porites sp. , Echinopora sp. and  Favia sp.",,,,,,,,,,,"Survey was conducted in May, June 2010. Percentage of live coral bleaching is 6.7%","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
